user_id,country,user_segment,registration_date,status
USR_3733,Mexico,retail,2023-09-02,inactive
USR_3734,Mexico,retail,2024-05-02,active
USR_3735,Mexico,retail,2024-02-18,active
USR_3736,Mexico,retail,2023-09-02,inactive
USR_3737,Mexico,retail,2023-09-23,active
USR_3738,Mexico,sme,2023-12-31,active
USR_3739,Colombia,retail,2024-04-15,active
USR_3740,Mexico,retail,2024-04-01,inactive
USR_3741,Mexico,retail,2024-07-12,active
USR_3742,Mexico,sme,2025-01-01,active
USR_3743,Colombia,sme,2023-07-05,active
USR_3744,Mexico,retail,2023-12-25,active
USR_3745,Mexico,enterprise,2024-10-20,active
USR_3746,Mexico,retail,2023-11-03,active
USR_3747,Colombia,sme,2024-12-27,active
USR_3748,Mexico,retail,2024-08-21,active
USR_3749,Mexico,retail,2023-09-13,active
USR_3750,Colombia,retail,2024-12-30,active
USR_3751,Colombia,enterprise,2024-10-12,active
USR_3752,Mexico,sme,2024-05-01,active
USR_3753,Colombia,sme,2023-07-03,inactive
USR_3754,Colombia,retail,2024-07-29,active
USR_3755,Mexico,retail,2024-09-03,active
USR_3756,Mexico,sme,2024-08-05,active
USR_3757,Mexico,sme,2023-10-02,active
USR_3758,Mexico,sme,2024-07-17,active
USR_3759,Mexico,retail,2025-01-02,active
USR_3760,Colombia,retail,2024-12-29,active
USR_3761,Mexico,retail,2024-10-09,active
USR_3762,Mexico,retail,2024-05-12,active
USR_3763,Colombia,retail,2023-12-17,active
USR_3764,Mexico,retail,2024-12-28,active
USR_3765,Colombia,retail,2023-11-12,inactive
USR_3766,Colombia,retail,2024-10-08,active
USR_3767,Mexico,retail,2024-09-16,inactive
USR_3768,Mexico,sme,2024-05-22,active
USR_3769,Mexico,sme,2024-07-18,active
USR_3770,Mexico,sme,2024-09-01,active
USR_3771,Mexico,sme,2024-05-20,active
USR_3772,Mexico,enterprise,2023-10-27,active
USR_3773,Mexico,sme,2023-12-11,active
USR_3774,Mexico,retail,2023-08-26,inactive
USR_3775,Mexico,retail,2024-09-09,active
USR_3776,Mexico,sme,2024-08-19,inactive
USR_3777,Colombia,sme,2024-01-11,inactive
USR_3778,Colombia,sme,2024-04-29,active
USR_3779,Mexico,retail,2024-08-09,inactive
USR_3780,Colombia,sme,2023-07-07,active
USR_3781,Mexico,retail,2023-08-24,active
USR_3782,Colombia,retail,2023-07-12,active
USR_3783,Mexico,retail,2023-12-14,active
USR_3784,Colombia,retail,2024-08-26,active
USR_3785,Colombia,enterprise,2024-01-26,active
USR_3786,Mexico,sme,2024-11-28,inactive
USR_3787,Mexico,retail,2023-09-23,active
USR_3788,Colombia,retail,2024-12-20,active
USR_3789,Colombia,retail,2023-12-31,active
USR_3790,Colombia,sme,2024-02-29,active
USR_3791,Colombia,retail,2023-10-05,active
USR_3792,Colombia,retail,2023-08-26,active
USR_3793,Mexico,retail,2024-07-20,active
USR_3794,Mexico,sme,2024-12-18,active
USR_3795,Colombia,enterprise,2023-11-08,active
USR_3796,Mexico,retail,2024-10-17,active
USR_3797,Colombia,sme,2024-06-17,active
USR_3798,Colombia,retail,2024-09-20,active
USR_3799,Mexico,sme,2024-08-29,active
USR_3800,Mexico,enterprise,2023-07-27,active
USR_3801,Mexico,retail,2023-10-01,active
USR_3802,Colombia,retail,2024-11-27,active
USR_3803,Colombia,sme,2024-02-07,active
USR_3804,Mexico,enterprise,2024-04-25,active
USR_3805,Mexico,sme,2023-12-31,active
USR_3806,Mexico,enterprise,2024-10-26,active
USR_3807,Colombia,sme,2024-08-13,active
USR_3808,Mexico,retail,2024-01-27,active
USR_3809,Colombia,retail,2024-09-06,active
USR_3810,Colombia,sme,2023-09-06,inactive
USR_3811,Mexico,sme,2023-11-03,active
USR_3812,Colombia,retail,2024-03-13,active
USR_3813,Mexico,sme,2023-09-09,active
USR_3814,Mexico,retail,2024-10-30,active
USR_3815,Colombia,enterprise,2024-07-26,inactive
USR_3816,Colombia,enterprise,2024-09-12,active
USR_3817,Colombia,sme,2024-12-27,active
USR_3818,Colombia,retail,2024-12-29,active
USR_3819,Mexico,sme,2023-11-28,active
USR_3820,Colombia,sme,2024-03-29,inactive
USR_3821,Colombia,enterprise,2023-10-30,active
USR_3822,Mexico,retail,2023-07-10,active
USR_3823,Mexico,sme,2024-02-15,active
USR_3824,Mexico,retail,2024-04-13,active
USR_3825,Mexico,retail,2024-10-15,active
USR_3826,Mexico,retail,2024-08-31,active
USR_3827,Colombia,retail,2024-09-17,active
USR_3828,Mexico,retail,2024-01-13,active
USR_3829,Mexico,sme,2023-07-22,active
USR_3830,Colombia,sme,2024-10-10,active
USR_3831,Mexico,retail,2023-10-17,active
USR_3832,Colombia,retail,2023-07-11,active
USR_3833,Mexico,retail,2024-07-30,active
USR_3834,Mexico,sme,2024-01-16,active
USR_3835,Colombia,retail,2024-05-07,inactive
USR_3836,Mexico,sme,2023-09-30,active
USR_3837,Mexico,sme,2024-02-21,active
USR_3838,Mexico,retail,2024-04-20,active
USR_3839,Colombia,sme,2023-08-14,inactive
USR_3840,Colombia,retail,2024-12-05,active
USR_3841,Mexico,sme,2024-09-02,active
USR_3842,Mexico,retail,2024-08-26,active
USR_3843,Colombia,retail,2023-08-02,active
USR_3844,Mexico,sme,2024-09-21,active
USR_3845,Mexico,sme,2023-11-26,inactive
USR_3846,Colombia,enterprise,2024-09-24,active
USR_3847,Mexico,retail,2024-12-30,active
USR_3848,Colombia,retail,2024-06-17,active
USR_3849,Mexico,sme,2024-03-26,active
USR_3850,Mexico,sme,2023-08-23,active
USR_3851,Mexico,retail,2024-02-14,active
USR_3852,Colombia,retail,2023-11-20,active
USR_3853,Mexico,retail,2024-10-26,active
USR_3854,Colombia,sme,2024-12-23,active
USR_3855,Mexico,enterprise,2024-09-26,active
USR_3856,Colombia,retail,2024-06-25,active
USR_3857,Mexico,retail,2024-11-22,active
USR_3858,Colombia,enterprise,2024-05-27,active
USR_3859,Colombia,retail,2024-04-13,active
USR_3860,Mexico,retail,2024-11-11,active
USR_3861,Mexico,retail,2024-06-30,active
USR_3862,Mexico,retail,2024-03-12,active
USR_3863,Colombia,sme,2024-12-25,active
USR_3864,Mexico,retail,2024-09-29,inactive
USR_3865,Mexico,retail,2024-11-14,active
USR_3866,Mexico,retail,2024-05-25,active
USR_3867,Mexico,sme,2024-04-18,active
USR_3868,Mexico,retail,2024-05-31,active
USR_3869,Mexico,retail,2024-12-02,active
USR_3870,Mexico,retail,2024-11-13,active
USR_3871,Mexico,retail,2023-10-11,active
USR_3872,Mexico,sme,2024-11-12,active
USR_3873,Mexico,sme,2023-08-15,active
USR_3874,Colombia,sme,2024-03-30,active
USR_3875,Mexico,sme,2023-09-30,inactive
USR_3876,Colombia,retail,2024-12-15,active
USR_3877,Mexico,retail,2024-03-31,active
USR_3878,Mexico,retail,2024-10-23,active
USR_3879,Mexico,sme,2023-09-14,active
USR_3880,Colombia,enterprise,2024-11-29,active
USR_3881,Colombia,retail,2024-03-08,active
USR_3882,Mexico,sme,2024-07-17,active
USR_3883,Mexico,sme,2024-04-25,active
USR_3884,Colombia,retail,2024-05-25,active
USR_3885,Colombia,enterprise,2024-09-06,active
USR_3886,Colombia,sme,2024-03-13,active
USR_3887,Mexico,enterprise,2024-12-02,active
USR_3888,Colombia,enterprise,2024-05-04,active
USR_3889,Colombia,retail,2023-12-01,active
USR_3890,Mexico,sme,2023-07-14,active
USR_3891,Mexico,retail,2023-09-13,active
USR_3892,Mexico,sme,2024-03-23,active
USR_3893,Mexico,retail,2024-04-14,active
USR_3894,Mexico,enterprise,2024-05-31,active
USR_3895,Mexico,enterprise,2024-02-23,active
USR_3896,Mexico,sme,2024-07-05,active
USR_3897,Mexico,retail,2024-04-20,active
USR_3898,Mexico,retail,2024-05-07,active
USR_3899,Colombia,sme,2024-03-09,active
USR_3900,Mexico,sme,2024-07-22,active
USR_3901,Mexico,retail,2024-08-13,active
USR_3902,Mexico,retail,2024-08-06,active
USR_3903,Mexico,enterprise,2024-03-31,active
USR_3904,Mexico,retail,2023-09-09,active
USR_3905,Mexico,sme,2024-05-03,active
USR_3906,Mexico,retail,2023-08-22,active
USR_3907,Mexico,sme,2024-09-25,active
USR_3908,Colombia,retail,2024-02-18,active
USR_3909,Mexico,sme,2024-06-21,active
USR_3910,Colombia,enterprise,2024-06-05,active
USR_3911,Colombia,retail,2023-07-06,active
USR_3912,Mexico,sme,2023-11-14,active
USR_3913,Mexico,enterprise,2024-10-27,active
USR_3914,Colombia,sme,2023-10-04,active
USR_3915,Colombia,sme,2024-04-07,active
USR_3916,Mexico,enterprise,2024-09-01,active
USR_3917,Colombia,sme,2023-09-17,active
USR_3918,Mexico,retail,2023-08-05,active
USR_3919,Mexico,sme,2024-05-21,active
USR_3920,Colombia,retail,2024-03-30,active
USR_3921,Colombia,sme,2024-07-15,inactive
USR_3922,Colombia,sme,2023-12-02,active
USR_3923,Mexico,retail,2024-06-22,active
USR_3924,Colombia,sme,2024-04-25,active
USR_3925,Mexico,enterprise,2024-09-17,active
USR_3926,Mexico,sme,2023-10-02,active
USR_3927,Mexico,sme,2024-10-18,active
USR_3928,Mexico,sme,2024-06-20,active
USR_3929,Colombia,enterprise,2023-11-09,active
USR_3930,Mexico,retail,2024-09-21,active
USR_3931,Mexico,retail,2024-01-18,active
USR_3932,Mexico,sme,2024-06-04,active
USR_3933,Mexico,sme,2024-09-01,inactive
USR_3934,Mexico,enterprise,2023-12-02,active
USR_3935,Mexico,retail,2024-04-11,active
USR_3936,Mexico,sme,2024-05-10,active
USR_3937,Colombia,retail,2023-08-12,active
USR_3938,Colombia,retail,2024-04-03,active
USR_3939,Colombia,sme,2023-09-29,active
USR_3940,Mexico,retail,2024-07-26,active
USR_3941,Colombia,sme,2024-08-02,active
USR_3942,Colombia,sme,2024-08-08,active
USR_3943,Mexico,sme,2023-12-25,active
USR_3944,Mexico,retail,2024-04-03,active
USR_3945,Mexico,retail,2024-02-01,active
USR_3946,Colombia,retail,2024-05-04,inactive
USR_3947,Mexico,sme,2023-08-12,active
USR_3948,Mexico,sme,2024-12-05,active
USR_3949,Colombia,sme,2024-09-08,active
USR_3950,Colombia,enterprise,2023-11-20,inactive
USR_3951,Colombia,retail,2024-12-24,active
USR_3952,Colombia,retail,2024-02-18,active
USR_3953,Mexico,retail,2023-08-03,active
USR_3954,Mexico,enterprise,2024-02-13,active
USR_3955,Mexico,sme,2024-05-14,active
USR_3956,Colombia,sme,2023-12-19,active
USR_3957,Colombia,enterprise,2024-04-12,inactive
USR_3958,Mexico,sme,2024-12-14,active
USR_3959,Mexico,sme,2023-10-03,inactive
USR_3960,Mexico,sme,2024-08-16,active
USR_3961,Colombia,sme,2024-06-18,active
USR_3962,Colombia,retail,2025-01-02,active
USR_3963,Mexico,enterprise,2024-04-27,active
USR_3964,Mexico,retail,2024-04-23,active
USR_3965,Mexico,sme,2024-11-30,active
USR_3966,Mexico,enterprise,2023-08-25,inactive
USR_3967,Mexico,sme,2024-10-28,active
USR_3968,Mexico,retail,2024-01-27,active
USR_3969,Colombia,retail,2024-01-19,active
USR_3970,Colombia,retail,2023-10-03,active
USR_3971,Colombia,sme,2024-01-17,active
USR_3972,Mexico,enterprise,2024-08-04,active
USR_3973,Colombia,retail,2024-10-30,active
USR_3974,Colombia,sme,2024-02-17,active
USR_3975,Colombia,sme,2024-05-21,active
USR_3976,Mexico,retail,2024-12-02,active
USR_3977,Mexico,sme,2024-06-02,inactive
USR_3978,Colombia,retail,2024-06-08,active
USR_3979,Mexico,enterprise,2024-02-09,active
USR_3980,Mexico,retail,2024-03-19,active
USR_3981,Mexico,retail,2023-10-17,active
USR_3982,Mexico,retail,2024-10-03,active
USR_3983,Colombia,retail,2023-08-06,active
USR_3984,Mexico,enterprise,2024-12-14,active
USR_3985,Mexico,sme,2024-12-19,active
USR_3986,Mexico,retail,2024-05-15,active
USR_3987,Mexico,enterprise,2024-08-13,active
USR_3988,Mexico,retail,2024-05-13,active
USR_3989,Mexico,retail,2023-10-02,active
USR_3990,Mexico,retail,2024-12-07,active
USR_3991,Colombia,retail,2023-08-07,active
USR_3992,Mexico,retail,2024-04-15,inactive
USR_3993,Mexico,sme,2024-10-05,active
USR_3994,Mexico,retail,2024-05-09,active
USR_3995,Mexico,sme,2023-12-04,active
USR_3996,Mexico,retail,2023-08-17,active
USR_3997,Mexico,retail,2023-09-24,active
USR_3998,Colombia,retail,2023-12-11,active
USR_3999,Colombia,retail,2023-08-18,active
USR_4000,Colombia,sme,2023-10-01,active
USR_4001,Colombia,sme,2023-09-17,active
USR_4002,Mexico,sme,2024-01-21,active
USR_4003,Colombia,retail,2024-12-19,active
USR_4004,Mexico,enterprise,2024-01-31,active
USR_4005,Colombia,enterprise,2024-01-02,active
USR_4006,Mexico,retail,2024-03-05,active
USR_4007,Mexico,sme,2024-02-16,active
USR_4008,Mexico,retail,2023-09-29,active
USR_4009,Mexico,retail,2023-10-10,active
USR_4010,Mexico,retail,2024-12-14,active
USR_4011,Mexico,retail,2023-09-11,active
USR_4012,Mexico,retail,2024-03-08,active
USR_4013,Mexico,retail,2024-09-26,inactive
USR_4014,Mexico,sme,2024-07-29,active
USR_4015,Colombia,retail,2024-08-10,active
USR_4016,Mexico,retail,2024-03-02,active
USR_4017,Mexico,enterprise,2024-04-17,inactive
USR_4018,Colombia,retail,2024-01-09,inactive
USR_4019,Colombia,enterprise,2024-05-26,inactive
USR_4020,Mexico,retail,2023-09-19,active
USR_4021,Colombia,sme,2024-08-22,active
USR_4022,Mexico,retail,2024-06-17,active
USR_4023,Colombia,sme,2024-02-18,active
USR_4024,Mexico,retail,2024-11-24,active
USR_4025,Colombia,sme,2024-11-22,active
USR_4026,Mexico,retail,2024-12-23,active
USR_4027,Colombia,retail,2024-03-17,active
USR_4028,Colombia,enterprise,2023-07-19,active
USR_4029,Mexico,enterprise,2023-09-16,active
USR_4030,Colombia,sme,2024-03-05,active
USR_4031,Colombia,sme,2024-10-08,active
USR_4032,Mexico,sme,2023-10-17,active
USR_4033,Colombia,sme,2023-07-11,active
USR_4034,Mexico,sme,2023-08-07,active
USR_4035,Colombia,retail,2024-09-30,inactive
USR_4036,Mexico,retail,2024-04-03,active
USR_4037,Mexico,retail,2023-10-23,active
USR_4038,Colombia,enterprise,2024-07-01,active
USR_4039,Colombia,enterprise,2024-09-13,active
USR_4040,Colombia,enterprise,2024-07-12,active
USR_4041,Mexico,sme,2023-12-12,inactive
USR_4042,Colombia,sme,2024-04-18,active
USR_4043,Mexico,retail,2024-11-12,active
USR_4044,Mexico,retail,2024-10-27,inactive
USR_4045,Colombia,retail,2024-07-08,active
USR_4046,Mexico,retail,2024-07-27,active
USR_4047,Mexico,retail,2024-12-18,active
USR_4048,Mexico,retail,2024-01-05,active
USR_4049,Colombia,retail,2024-10-31,active
USR_4050,Mexico,retail,2024-09-11,active
USR_4051,Mexico,retail,2023-11-16,active
USR_4052,Mexico,retail,2024-09-25,inactive
USR_4053,Mexico,retail,2023-12-15,active
USR_4054,Mexico,retail,2023-12-13,active
USR_4055,Mexico,retail,2024-04-21,active
USR_4056,Mexico,sme,2023-10-04,inactive
USR_4057,Colombia,retail,2024-10-06,active
USR_4058,Colombia,sme,2024-09-15,active
USR_4059,Colombia,retail,2023-09-17,active
USR_4060,Colombia,retail,2024-09-27,active
USR_4061,Colombia,retail,2024-03-04,active
USR_4062,Colombia,retail,2023-09-07,active
USR_4063,Mexico,enterprise,2024-11-29,active
USR_4064,Colombia,retail,2024-05-02,active
USR_4065,Mexico,retail,2024-04-19,active
USR_4066,Colombia,retail,2023-09-14,active
USR_4067,Mexico,sme,2024-04-29,active
USR_4068,Mexico,enterprise,2024-03-03,active
USR_4069,Mexico,sme,2024-11-04,active
USR_4070,Colombia,sme,2023-09-10,active
USR_4071,Colombia,sme,2024-02-24,active
USR_4072,Mexico,retail,2023-11-27,active
USR_4073,Mexico,retail,2024-10-22,active
USR_4074,Colombia,retail,2024-10-13,active
USR_4075,Colombia,enterprise,2024-05-05,active
USR_4076,Colombia,retail,2023-11-14,active
USR_4077,Colombia,retail,2023-11-16,active
USR_4078,Colombia,sme,2024-09-15,active
USR_4079,Mexico,sme,2023-09-20,active
USR_4080,Mexico,sme,2024-04-14,active
USR_4081,Mexico,sme,2023-09-10,active
USR_4082,Mexico,enterprise,2023-10-29,active
USR_4083,Colombia,retail,2023-10-28,active
USR_4084,Mexico,retail,2024-12-06,active
USR_4085,Colombia,sme,2024-12-06,active
USR_4086,Mexico,enterprise,2024-01-05,inactive
USR_4087,Mexico,sme,2024-06-12,active
USR_4088,Colombia,sme,2024-05-22,active
USR_4089,Colombia,sme,2023-11-02,active
USR_4090,Mexico,enterprise,2024-05-09,active
USR_4091,Mexico,retail,2024-08-22,active
USR_4092,Colombia,sme,2024-08-26,active
USR_4093,Colombia,sme,2024-03-24,inactive
USR_4094,Mexico,retail,2024-04-03,active
USR_4095,Mexico,sme,2023-07-27,active
USR_4096,Colombia,sme,2024-03-11,active
USR_4097,Mexico,sme,2023-12-19,active
USR_4098,Mexico,sme,2024-06-28,active
USR_4099,Mexico,retail,2024-05-30,active
USR_4100,Mexico,retail,2024-09-17,active
USR_4101,Colombia,retail,2023-09-03,active
USR_4102,Mexico,sme,2023-11-06,active
USR_4103,Mexico,retail,2024-05-01,active
USR_4104,Colombia,sme,2024-04-22,active
USR_4105,Mexico,sme,2024-03-09,active
USR_4106,Colombia,sme,2024-04-13,active
USR_4107,Colombia,retail,2023-09-25,inactive
USR_4108,Mexico,retail,2023-07-13,active
USR_4109,Mexico,retail,2024-02-16,active
USR_4110,Mexico,enterprise,2024-05-29,active
USR_4111,Mexico,retail,2024-05-01,active
USR_4112,Mexico,sme,2024-12-06,inactive
USR_4113,Mexico,retail,2023-11-01,active
USR_4114,Mexico,retail,2024-10-13,active
USR_4115,Mexico,retail,2024-11-02,active
USR_4116,Colombia,enterprise,2023-09-03,active
USR_4117,Colombia,retail,2024-08-23,active
USR_4118,Colombia,retail,2024-12-12,active
USR_4119,Colombia,sme,2024-06-11,active
USR_4120,Mexico,sme,2024-02-11,active
USR_4121,Mexico,sme,2024-12-02,active
USR_4122,Mexico,enterprise,2023-09-26,active
USR_4123,Colombia,retail,2024-02-07,active
USR_4124,Colombia,retail,2024-12-24,active
USR_4125,Mexico,retail,2023-11-17,inactive
USR_4126,Colombia,retail,2023-07-13,active
USR_4127,Colombia,retail,2024-01-10,inactive
USR_4128,Colombia,sme,2024-06-01,inactive
USR_4129,Mexico,enterprise,2024-09-05,active
USR_4130,Colombia,retail,2024-07-19,active
USR_4131,Mexico,enterprise,2024-03-17,inactive
USR_4132,Colombia,enterprise,2024-11-30,active
USR_4133,Mexico,enterprise,2024-06-23,active
USR_4134,Mexico,retail,2024-05-09,active
USR_4135,Mexico,sme,2024-08-30,active
USR_4136,Mexico,sme,2023-10-22,active
USR_4137,Colombia,retail,2023-08-22,active
USR_4138,Colombia,sme,2023-08-03,inactive
USR_4139,Colombia,retail,2024-01-13,inactive
USR_4140,Colombia,retail,2024-08-24,active
USR_4141,Mexico,enterprise,2023-08-02,active
USR_4142,Colombia,retail,2023-07-09,active
USR_4143,Mexico,retail,2024-05-24,active
USR_4144,Colombia,sme,2024-11-21,active
USR_4145,Mexico,retail,2024-12-05,active
USR_4146,Colombia,retail,2024-09-18,inactive
USR_4147,Mexico,retail,2024-05-16,active
USR_4148,Colombia,retail,2024-11-21,active
USR_4149,Colombia,sme,2024-08-07,active
USR_4150,Mexico,retail,2023-12-04,active
USR_4151,Colombia,sme,2024-04-03,inactive
USR_4152,Mexico,sme,2023-10-13,active
USR_4153,Mexico,retail,2024-01-13,inactive
USR_4154,Mexico,sme,2023-07-12,active
USR_4155,Mexico,retail,2024-11-08,active
USR_4156,Colombia,enterprise,2023-12-08,inactive
USR_4157,Mexico,enterprise,2023-09-02,inactive
USR_4158,Colombia,sme,2024-11-23,active
USR_4159,Colombia,retail,2024-04-07,active
USR_4160,Mexico,retail,2024-05-01,inactive
USR_4161,Mexico,retail,2024-10-27,active
USR_4162,Colombia,sme,2024-12-09,active
USR_4163,Colombia,sme,2024-01-30,active
USR_4164,Mexico,retail,2023-11-14,active
USR_4165,Mexico,retail,2024-10-12,active
USR_4166,Mexico,retail,2024-04-09,active
USR_4167,Colombia,enterprise,2024-01-14,active
USR_4168,Mexico,retail,2024-08-04,active
USR_4169,Colombia,sme,2023-07-27,active
USR_4170,Mexico,enterprise,2023-09-23,active
USR_4171,Colombia,retail,2023-08-09,active
USR_4172,Mexico,enterprise,2023-12-17,active
USR_4173,Mexico,sme,2024-09-12,active
USR_4174,Mexico,retail,2023-07-08,inactive
USR_4175,Mexico,sme,2023-12-02,active
USR_4176,Mexico,retail,2024-07-11,active
USR_4177,Mexico,retail,2023-10-07,active
USR_4178,Mexico,retail,2024-08-01,inactive
USR_4179,Colombia,sme,2024-12-30,active
USR_4180,Mexico,sme,2024-06-24,inactive
USR_4181,Colombia,retail,2024-10-13,active
USR_4182,Colombia,enterprise,2024-06-30,active
USR_4183,Mexico,sme,2023-09-10,inactive
USR_4184,Mexico,retail,2023-08-08,active
USR_4185,Colombia,retail,2024-04-15,active
USR_4186,Colombia,enterprise,2024-07-25,active
USR_4187,Mexico,sme,2024-04-28,active
USR_4188,Mexico,sme,2023-11-20,active
USR_4189,Mexico,retail,2024-09-18,active
USR_4190,Colombia,sme,2023-11-29,active
USR_4191,Mexico,retail,2023-09-11,active
USR_4192,Colombia,enterprise,2024-04-30,active
USR_4193,Mexico,enterprise,2024-06-30,active
USR_4194,Mexico,sme,2023-10-18,inactive
USR_4195,Mexico,sme,2023-11-22,active
USR_4196,Mexico,sme,2024-01-21,active
USR_4197,Mexico,enterprise,2024-02-01,active
USR_4198,Mexico,enterprise,2024-08-09,active
USR_4199,Mexico,retail,2023-08-11,active
USR_4200,Mexico,enterprise,2024-07-15,active
USR_4201,Mexico,retail,2024-09-13,active
USR_4202,Mexico,retail,2024-11-11,active
USR_4203,Mexico,retail,2023-10-11,active
USR_4204,Mexico,retail,2023-12-22,active
USR_4205,Colombia,retail,2024-11-29,active
USR_4206,Colombia,sme,2024-11-06,active
USR_4207,Mexico,sme,2024-04-23,inactive
USR_4208,Colombia,sme,2023-11-02,active
USR_4209,Mexico,sme,2024-08-20,active
USR_4210,Colombia,retail,2024-02-10,inactive
USR_4211,Colombia,retail,2024-04-25,active
USR_4212,Mexico,sme,2024-10-25,active
USR_4213,Colombia,retail,2024-09-24,active
USR_4214,Colombia,enterprise,2023-12-31,inactive
USR_4215,Colombia,retail,2023-07-04,active
USR_4216,Mexico,enterprise,2024-12-24,active
USR_4217,Colombia,sme,2024-04-05,inactive
USR_4218,Mexico,retail,2024-01-04,active
USR_4219,Colombia,sme,2024-07-07,inactive
USR_4220,Colombia,sme,2024-12-04,inactive
USR_4221,Colombia,enterprise,2024-06-23,active
USR_4222,Mexico,sme,2023-08-29,active
USR_4223,Mexico,sme,2023-09-15,active
USR_4224,Mexico,retail,2024-08-28,active
USR_4225,Colombia,retail,2024-04-22,active
USR_4226,Colombia,retail,2024-12-15,active
USR_4227,Mexico,retail,2024-05-18,active
USR_4228,Colombia,sme,2023-11-23,active
USR_4229,Mexico,sme,2024-03-24,active
USR_4230,Colombia,sme,2024-07-07,active
USR_4231,Colombia,retail,2024-11-09,active
USR_4232,Mexico,retail,2023-11-18,active
USR_4233,Mexico,retail,2024-07-06,active
USR_4234,Mexico,retail,2023-07-20,active
USR_4235,Colombia,retail,2024-06-14,active
USR_4236,Colombia,retail,2024-06-22,active
USR_4237,Colombia,sme,2024-06-18,active
USR_4238,Colombia,sme,2023-11-21,active
USR_4239,Colombia,sme,2024-11-08,active
USR_4240,Mexico,retail,2024-11-25,inactive
USR_4241,Colombia,retail,2024-06-09,active
USR_4242,Mexico,sme,2023-12-15,active
USR_4243,Mexico,enterprise,2024-10-14,active
USR_4244,Mexico,retail,2024-11-14,active
USR_4245,Mexico,retail,2024-02-16,inactive
USR_4246,Mexico,retail,2023-12-22,active
USR_4247,Mexico,sme,2024-10-27,active
USR_4248,Colombia,sme,2024-09-23,active
USR_4249,Mexico,retail,2024-03-16,active
USR_4250,Mexico,sme,2024-02-16,inactive
USR_4251,Mexico,sme,2024-07-04,active
USR_4252,Colombia,enterprise,2023-07-11,active
USR_4253,Colombia,sme,2024-02-25,active
USR_4254,Colombia,retail,2023-07-12,active
USR_4255,Mexico,enterprise,2023-12-21,inactive
USR_4256,Colombia,retail,2024-11-16,active
USR_4257,Mexico,retail,2024-01-02,active
USR_4258,Colombia,sme,2024-04-03,active
USR_4259,Colombia,sme,2024-05-17,active
USR_4260,Colombia,enterprise,2024-04-05,inactive
USR_4261,Mexico,retail,2023-12-02,active
USR_4262,Mexico,sme,2024-07-30,active
USR_4263,Mexico,retail,2023-10-28,active
USR_4264,Mexico,retail,2024-01-16,active
USR_4265,Mexico,enterprise,2023-08-13,active
USR_4266,Colombia,sme,2024-09-12,inactive
USR_4267,Mexico,sme,2024-08-02,active
USR_4268,Mexico,retail,2024-07-22,active
USR_4269,Mexico,retail,2023-10-17,active
USR_4270,Mexico,retail,2024-07-05,active
USR_4271,Colombia,retail,2024-06-24,active
USR_4272,Colombia,enterprise,2024-01-13,inactive
USR_4273,Mexico,sme,2023-07-29,active
USR_4274,Colombia,retail,2024-03-20,active
USR_4275,Colombia,enterprise,2023-08-02,active
USR_4276,Colombia,sme,2023-10-02,active
USR_4277,Mexico,sme,2023-09-27,active
USR_4278,Colombia,retail,2023-09-15,active
USR_4279,Colombia,retail,2023-10-07,active
USR_4280,Mexico,retail,2023-10-17,active
USR_4281,Mexico,retail,2023-08-30,active
USR_4282,Mexico,sme,2024-12-17,active
USR_4283,Mexico,retail,2023-08-02,active
USR_4284,Mexico,enterprise,2024-09-05,active
USR_4285,Mexico,sme,2024-11-19,active
USR_4286,Colombia,retail,2023-12-11,active
USR_4287,Mexico,retail,2024-01-17,active
USR_4288,Colombia,retail,2024-07-03,inactive
USR_4289,Mexico,sme,2024-12-20,active
USR_4290,Colombia,retail,2024-06-21,active
USR_4291,Mexico,enterprise,2024-01-11,inactive
USR_4292,Mexico,retail,2023-09-21,active
USR_4293,Mexico,enterprise,2023-12-24,active
USR_4294,Colombia,sme,2024-08-02,active
USR_4295,Colombia,sme,2023-11-03,inactive
USR_4296,Colombia,retail,2023-08-09,active
USR_4297,Mexico,retail,2023-07-22,active
USR_4298,Mexico,sme,2024-09-07,active
USR_4299,Colombia,retail,2024-03-29,inactive
USR_4300,Mexico,sme,2024-02-20,active
USR_4301,Mexico,retail,2023-09-16,active
USR_4302,Colombia,retail,2024-06-13,inactive
USR_4303,Mexico,retail,2024-05-26,active
USR_4304,Colombia,sme,2024-04-12,inactive
USR_4305,Mexico,sme,2024-03-04,inactive
USR_4306,Colombia,sme,2024-03-09,active
USR_4307,Colombia,enterprise,2024-06-29,inactive
USR_4308,Colombia,sme,2024-03-30,active
USR_4309,Mexico,sme,2024-07-06,active
USR_4310,Mexico,sme,2024-10-10,active
USR_4311,Colombia,retail,2024-12-21,active
USR_4312,Colombia,enterprise,2024-02-25,inactive
USR_4313,Colombia,enterprise,2023-10-09,active
USR_4314,Colombia,retail,2024-10-17,active
USR_4315,Mexico,retail,2024-03-23,active
USR_4316,Colombia,retail,2023-12-13,active
USR_4317,Mexico,sme,2024-06-03,active
USR_4318,Mexico,sme,2023-08-31,inactive
USR_4319,Mexico,retail,2023-09-24,active
USR_4320,Colombia,retail,2024-02-18,active
USR_4321,Colombia,retail,2023-09-03,inactive
USR_4322,Mexico,retail,2023-08-18,active
USR_4323,Colombia,retail,2023-12-10,active
USR_4324,Mexico,enterprise,2023-11-19,active
USR_4325,Mexico,retail,2023-07-25,active
