transaction_id,user_id,transaction_date,transaction_time,corridor,amount_usd,status,source_country,destination_country,user_segment
TXN_048311,USR_1243,2025-09-16,18:42:57,USD_MXN,1619.11,failed,US,MX,retail
TXN_048312,USR_0432,2025-08-30,08:03:13,USD_MXN,2806.13,success,US,MX,retail
TXN_048313,USR_3991,2025-07-24,08:25:32,MXN_USD,5393.53,success,MX,US,sme
TXN_048314,USR_2674,2025-08-28,08:33:16,USD_MXN,1407.47,success,US,MX,retail
TXN_048315,USR_3379,2025-08-29,19:02:59,MXN_COP,4337.78,success,MX,CO,sme
TXN_048316,USR_1154,2025-10-25,15:03:29,USD_MXN,13347.46,failed,US,MX,enterprise
TXN_048317,USR_0662,2025-11-22,10:30:24,USD_COP,878.1,success,US,CO,retail
TXN_048318,USR_4842,2025-12-23,10:45:30,USD_COP,1476.33,success,US,CO,retail
TXN_048319,USR_0276,2025-10-19,14:16:25,MXN_COP,2433.59,success,MX,CO,sme
TXN_048320,USR_0787,2025-11-01,16:33:10,USD_COP,4406.81,success,US,CO,sme
TXN_048321,USR_1002,2025-10-19,13:35:47,USD_COP,1810.33,success,US,CO,retail
TXN_048322,USR_1386,2025-08-04,13:24:46,USD_COP,868.06,success,US,CO,retail
TXN_048323,USR_2341,2025-09-06,11:40:06,USD_MXN,1314.02,success,US,MX,retail
TXN_048324,USR_0371,2025-11-07,17:11:06,MXN_COP,7161.6,success,MX,CO,enterprise
TXN_048325,USR_1903,2025-10-23,08:44:11,MXN_COP,570.58,success,MX,CO,retail
TXN_048326,USR_0181,2025-08-01,10:19:54,USD_MXN,1472.01,success,US,MX,retail
TXN_048327,USR_0473,2025-11-10,09:20:11,USD_MXN,7414.88,success,US,MX,sme
TXN_048328,USR_4100,2025-07-26,15:58:07,USD_COP,16505.46,success,US,CO,enterprise
TXN_048329,USR_2388,2025-12-23,19:39:10,USD_COP,2996.95,success,US,CO,sme
TXN_048330,USR_1773,2025-09-26,13:50:20,USD_COP,2746.89,success,US,CO,retail
TXN_048331,USR_0932,2025-10-11,15:27:47,MXN_COP,913.34,success,MX,CO,retail
TXN_048332,USR_1685,2025-11-17,08:07:04,USD_MXN,2468.7,success,US,MX,retail
TXN_048333,USR_3515,2025-11-20,10:49:17,MXN_COP,4973.86,success,MX,CO,sme
TXN_048334,USR_1644,2025-11-04,14:02:49,COP_USD,12106.37,success,CO,US,enterprise
TXN_048335,USR_0057,2025-09-09,12:17:10,USD_COP,21388.2,success,US,CO,enterprise
TXN_048336,USR_0174,2025-08-17,18:22:05,MXN_COP,4736.76,success,MX,CO,sme
TXN_048337,USR_1514,2025-10-29,17:09:29,USD_COP,5660.86,success,US,CO,sme
TXN_048338,USR_1561,2025-11-25,15:46:47,MXN_USD,1422.24,success,MX,US,retail
TXN_048339,USR_1106,2025-07-22,14:09:53,MXN_USD,7737.4,success,MX,US,sme
TXN_048340,USR_4579,2025-08-14,10:21:24,MXN_USD,3153.28,success,MX,US,retail
TXN_048341,USR_0061,2025-12-11,17:37:00,USD_MXN,3955.03,success,US,MX,retail
TXN_048342,USR_4826,2025-08-13,15:43:37,MXN_COP,3851.84,success,MX,CO,sme
TXN_048343,USR_2643,2025-09-02,11:01:18,MXN_COP,2648.0,success,MX,CO,sme
TXN_048344,USR_3961,2025-12-13,10:33:32,COP_USD,1624.69,success,CO,US,retail
TXN_048345,USR_1701,2025-11-08,14:01:35,USD_COP,756.54,success,US,CO,retail
TXN_048346,USR_1028,2025-07-23,12:45:06,USD_MXN,19748.42,failed,US,MX,enterprise
TXN_048347,USR_2897,2025-08-20,12:50:17,USD_MXN,4875.01,success,US,MX,sme
TXN_048348,USR_4755,2025-11-28,17:19:17,USD_MXN,2705.03,failed,US,MX,retail
TXN_048349,USR_1622,2025-12-23,17:06:38,COP_USD,2475.64,success,CO,US,sme
TXN_048350,USR_4208,2025-11-16,13:37:37,USD_COP,6522.66,success,US,CO,sme
TXN_048351,USR_1517,2025-11-05,11:54:38,MXN_COP,4725.78,success,MX,CO,sme
TXN_048352,USR_1246,2025-08-26,17:18:49,USD_COP,14267.48,success,US,CO,enterprise
TXN_048353,USR_0470,2025-11-10,09:06:03,MXN_COP,1815.73,success,MX,CO,retail
TXN_048354,USR_1758,2025-09-25,08:39:38,MXN_USD,2149.92,success,MX,US,retail
TXN_048355,USR_2735,2025-12-06,18:23:30,USD_COP,6740.54,success,US,CO,sme
TXN_048356,USR_1802,2025-10-29,12:26:16,MXN_USD,2341.75,success,MX,US,retail
TXN_048357,USR_3267,2025-11-17,17:47:44,COP_USD,2606.16,success,CO,US,retail
TXN_048358,USR_4156,2025-09-19,13:45:04,USD_MXN,3361.84,success,US,MX,retail
TXN_048359,USR_1547,2025-09-21,09:40:07,USD_MXN,2510.95,success,US,MX,retail
TXN_048360,USR_2729,2025-08-28,13:44:55,MXN_USD,1098.2,success,MX,US,retail
TXN_048361,USR_2337,2025-12-08,13:28:24,COP_USD,798.11,success,CO,US,retail
TXN_048362,USR_2507,2025-08-24,18:31:50,USD_MXN,18259.53,success,US,MX,enterprise
TXN_048363,USR_1838,2025-07-21,08:24:05,MXN_USD,10830.93,failed,MX,US,enterprise
TXN_048364,USR_4841,2025-07-01,18:25:27,USD_MXN,9098.84,success,US,MX,sme
TXN_048365,USR_3997,2025-09-18,15:57:34,USD_COP,18584.23,success,US,CO,enterprise
TXN_048366,USR_2449,2025-11-07,13:59:41,MXN_USD,4135.75,success,MX,US,sme
TXN_048367,USR_4256,2025-10-29,16:42:07,MXN_USD,1571.02,success,MX,US,retail
TXN_048368,USR_0018,2025-12-09,10:29:55,MXN_USD,951.73,failed,MX,US,retail
TXN_048369,USR_3300,2025-11-23,15:54:10,USD_COP,2682.29,success,US,CO,retail
TXN_048370,USR_0965,2025-07-08,11:57:16,USD_MXN,7413.31,success,US,MX,sme
TXN_048371,USR_1317,2025-10-30,14:16:48,COP_USD,996.54,success,CO,US,retail
TXN_048372,USR_0460,2025-11-05,13:21:53,MXN_COP,1033.15,success,MX,CO,retail
TXN_048373,USR_4596,2025-09-12,13:00:53,COP_USD,2036.9,success,CO,US,retail
TXN_048374,USR_0968,2025-12-13,08:06:23,USD_COP,12467.43,success,US,CO,enterprise
TXN_048375,USR_2492,2025-08-15,10:46:58,USD_MXN,7931.41,failed,US,MX,sme
TXN_048376,USR_3722,2025-12-08,19:19:43,MXN_COP,11645.39,success,MX,CO,enterprise
TXN_048377,USR_4884,2025-07-27,16:16:17,USD_COP,2900.35,success,US,CO,retail
TXN_048378,USR_1094,2025-08-23,17:32:52,USD_COP,5270.28,success,US,CO,sme
TXN_048379,USR_1844,2025-09-02,14:44:54,USD_COP,14565.78,failed,US,CO,enterprise
TXN_048380,USR_0980,2025-11-03,12:47:36,USD_COP,19818.75,success,US,CO,enterprise
TXN_048381,USR_4479,2025-08-28,18:14:48,USD_MXN,1216.84,success,US,MX,retail
TXN_048382,USR_1166,2025-12-13,19:04:51,USD_COP,2712.5,success,US,CO,retail
TXN_048383,USR_4240,2025-11-08,12:24:31,USD_COP,2866.76,success,US,CO,sme
TXN_048384,USR_0069,2025-07-21,13:12:17,COP_USD,1556.52,success,CO,US,retail
TXN_048385,USR_0724,2025-08-27,10:53:08,USD_COP,5503.57,success,US,CO,sme
TXN_048386,USR_3399,2025-07-19,08:06:33,USD_COP,2907.23,success,US,CO,retail
TXN_048387,USR_0327,2025-11-08,14:13:31,MXN_COP,1028.95,success,MX,CO,retail
TXN_048388,USR_0712,2025-07-10,17:25:50,MXN_COP,1864.3,success,MX,CO,retail
TXN_048389,USR_0866,2025-09-06,11:57:22,USD_MXN,2812.65,success,US,MX,retail
TXN_048390,USR_0161,2025-10-16,18:57:53,MXN_COP,1211.72,success,MX,CO,retail
TXN_048391,USR_1362,2025-08-14,15:04:06,COP_USD,16855.35,success,CO,US,enterprise
TXN_048392,USR_0333,2025-09-03,16:52:14,MXN_COP,3753.29,failed,MX,CO,sme
TXN_048393,USR_0944,2025-11-24,13:09:41,USD_MXN,3633.62,success,US,MX,sme
TXN_048394,USR_3420,2025-08-19,10:07:31,USD_MXN,7334.38,success,US,MX,sme
TXN_048395,USR_2219,2025-08-26,14:47:00,COP_USD,2436.26,success,CO,US,retail
TXN_048396,USR_0983,2025-07-12,14:10:46,USD_MXN,25856.73,success,US,MX,enterprise
TXN_048397,USR_2583,2025-07-21,17:49:45,USD_MXN,4090.74,success,US,MX,sme
TXN_048398,USR_2060,2025-10-29,16:11:39,USD_COP,2639.6,success,US,CO,sme
TXN_048399,USR_0039,2025-11-03,10:23:40,USD_MXN,32085.12,success,US,MX,enterprise
TXN_048400,USR_1238,2025-10-04,14:36:20,USD_MXN,1720.8,success,US,MX,retail
TXN_048401,USR_2513,2025-08-31,12:00:31,MXN_COP,1499.72,success,MX,CO,retail
TXN_048402,USR_2653,2025-12-25,10:31:39,USD_COP,1871.13,failed,US,CO,retail
TXN_048403,USR_3332,2025-09-22,12:31:52,MXN_COP,2083.3,success,MX,CO,retail
TXN_048404,USR_0666,2025-12-13,19:49:56,USD_MXN,3880.15,success,US,MX,retail
TXN_048405,USR_0197,2025-07-26,18:22:01,USD_MXN,1937.98,success,US,MX,retail
TXN_048406,USR_1468,2025-12-18,10:33:43,USD_COP,2724.84,success,US,CO,sme
TXN_048407,USR_1942,2025-07-19,14:03:56,USD_MXN,2100.1,success,US,MX,retail
TXN_048408,USR_3136,2025-10-09,19:53:03,USD_MXN,6873.61,success,US,MX,sme
TXN_048409,USR_0560,2025-10-30,13:25:10,USD_MXN,4119.6,success,US,MX,sme
TXN_048410,USR_2249,2025-11-16,16:23:04,USD_COP,2862.52,success,US,CO,retail
TXN_048411,USR_4179,2025-10-19,14:46:33,USD_MXN,1300.27,failed,US,MX,retail
TXN_048412,USR_1442,2025-12-27,14:19:53,COP_USD,3829.3,success,CO,US,sme
TXN_048413,USR_2060,2025-12-26,08:32:56,USD_COP,1479.17,success,US,CO,retail
TXN_048414,USR_0926,2025-12-02,18:46:24,USD_MXN,8243.31,success,US,MX,sme
TXN_048415,USR_3890,2025-08-08,16:35:43,USD_COP,17033.33,success,US,CO,enterprise
TXN_048416,USR_1852,2025-08-12,12:58:27,USD_COP,2373.6,success,US,CO,retail
TXN_048417,USR_1695,2025-09-02,09:21:14,MXN_COP,2495.85,success,MX,CO,sme
TXN_048418,USR_1626,2025-09-26,17:50:21,USD_COP,5485.49,success,US,CO,sme
TXN_048419,USR_2970,2025-11-17,19:16:10,MXN_COP,778.76,success,MX,CO,retail
TXN_048420,USR_3440,2025-07-19,17:34:23,COP_USD,796.86,success,CO,US,retail
TXN_048421,USR_2814,2025-11-01,13:10:27,COP_USD,5055.38,success,CO,US,sme
TXN_048422,USR_4581,2025-08-29,12:55:17,MXN_COP,2143.37,success,MX,CO,retail
TXN_048423,USR_4896,2025-11-22,13:32:08,COP_USD,1309.95,success,CO,US,retail
TXN_048424,USR_0408,2025-10-19,19:24:12,MXN_USD,7871.61,success,MX,US,sme
TXN_048425,USR_3253,2025-12-10,09:45:39,USD_MXN,3606.12,success,US,MX,retail
TXN_048426,USR_0059,2025-10-08,08:53:40,USD_COP,2027.18,success,US,CO,retail
TXN_048427,USR_3838,2025-07-11,19:39:35,MXN_USD,3341.48,success,MX,US,retail
TXN_048428,USR_2261,2025-11-07,16:50:02,MXN_COP,17791.34,success,MX,CO,enterprise
TXN_048429,USR_1830,2025-11-25,14:35:36,MXN_USD,2491.49,success,MX,US,retail
TXN_048430,USR_2695,2025-10-09,10:06:57,COP_USD,2415.94,success,CO,US,retail
TXN_048431,USR_1699,2025-08-27,18:52:49,COP_USD,1033.71,success,CO,US,retail
TXN_048432,USR_0945,2025-10-23,11:10:31,USD_COP,3670.64,success,US,CO,sme
TXN_048433,USR_0408,2025-07-20,13:06:55,USD_MXN,1973.1,failed,US,MX,retail
TXN_048434,USR_0851,2025-08-29,09:18:01,USD_COP,2484.04,success,US,CO,retail
TXN_048435,USR_0224,2025-10-20,16:18:37,USD_MXN,3973.39,success,US,MX,retail
TXN_048436,USR_3372,2025-08-24,08:30:45,USD_MXN,6013.73,success,US,MX,sme
TXN_048437,USR_3964,2025-12-16,19:28:00,USD_COP,6282.49,failed,US,CO,sme
TXN_048438,USR_1901,2025-07-03,11:52:49,USD_MXN,3075.7,success,US,MX,retail
TXN_048439,USR_1361,2025-11-25,08:41:37,USD_MXN,33192.03,success,US,MX,enterprise
TXN_048440,USR_4222,2025-10-24,16:43:08,COP_USD,973.71,success,CO,US,retail
TXN_048441,USR_2984,2025-08-17,15:53:07,USD_MXN,2834.97,success,US,MX,retail
TXN_048442,USR_1036,2025-08-10,09:26:34,USD_COP,4825.57,success,US,CO,sme
TXN_048443,USR_4621,2025-08-24,19:48:30,COP_USD,961.24,success,CO,US,retail
TXN_048444,USR_4947,2025-09-05,10:31:29,USD_COP,1072.3,success,US,CO,retail
TXN_048445,USR_1403,2025-07-26,09:35:14,USD_COP,932.99,success,US,CO,retail
TXN_048446,USR_4709,2025-08-06,10:23:50,COP_USD,1445.99,success,CO,US,retail
TXN_048447,USR_2510,2025-08-25,09:01:25,USD_MXN,8293.69,success,US,MX,sme
TXN_048448,USR_4482,2025-08-26,09:25:24,USD_MXN,4073.44,failed,US,MX,retail
TXN_048449,USR_2262,2025-09-23,16:41:37,USD_MXN,1936.48,success,US,MX,retail
TXN_048450,USR_2631,2025-07-20,15:51:58,MXN_USD,8032.53,success,MX,US,sme
TXN_048451,USR_2788,2025-09-21,13:05:49,USD_COP,2794.62,success,US,CO,retail
TXN_048452,USR_4189,2025-07-13,10:29:15,USD_MXN,3601.35,success,US,MX,sme
TXN_048453,USR_0106,2025-12-03,18:46:16,USD_MXN,10074.7,success,US,MX,sme
TXN_048454,USR_4266,2025-08-10,13:06:12,USD_COP,1057.28,success,US,CO,retail
TXN_048455,USR_2695,2025-09-23,11:58:57,USD_COP,5378.27,success,US,CO,sme
TXN_048456,USR_4307,2025-10-05,15:56:25,USD_COP,3909.91,success,US,CO,sme
TXN_048457,USR_2208,2025-12-29,13:25:53,USD_MXN,3936.32,success,US,MX,retail
TXN_048458,USR_1883,2025-12-06,09:01:02,MXN_COP,1290.72,failed,MX,CO,retail
TXN_048459,USR_0273,2025-08-06,16:43:12,USD_COP,2269.46,success,US,CO,retail
TXN_048460,USR_1206,2025-09-17,17:25:42,USD_COP,976.69,success,US,CO,retail
TXN_048461,USR_3310,2025-08-17,15:17:05,USD_COP,10884.6,success,US,CO,enterprise
TXN_048462,USR_0041,2025-12-19,16:06:09,USD_MXN,1879.36,success,US,MX,retail
TXN_048463,USR_4645,2025-10-08,19:01:26,COP_USD,2309.16,success,CO,US,retail
TXN_048464,USR_1332,2025-09-11,14:17:58,USD_COP,5633.04,success,US,CO,sme
TXN_048465,USR_0206,2025-10-14,17:34:49,USD_MXN,23861.89,success,US,MX,enterprise
TXN_048466,USR_4367,2025-09-06,11:03:46,USD_COP,2047.66,success,US,CO,retail
TXN_048467,USR_0183,2025-11-24,19:17:44,USD_COP,1604.77,success,US,CO,retail
TXN_048468,USR_1998,2025-11-05,16:04:35,USD_COP,6332.76,success,US,CO,sme
TXN_048469,USR_0475,2025-08-02,18:53:17,USD_COP,6618.11,success,US,CO,sme
TXN_048470,USR_4481,2025-07-05,16:26:37,USD_MXN,18317.69,success,US,MX,enterprise
TXN_048471,USR_3069,2025-10-18,11:44:30,USD_MXN,10142.68,failed,US,MX,sme
TXN_048472,USR_3131,2025-11-19,19:06:20,USD_COP,996.46,success,US,CO,retail
TXN_048473,USR_1138,2025-12-07,13:33:14,USD_MXN,3697.71,success,US,MX,sme
TXN_048474,USR_0940,2025-12-29,09:19:04,USD_MXN,2484.72,success,US,MX,retail
TXN_048475,USR_2068,2025-08-22,13:10:29,USD_MXN,1139.44,success,US,MX,retail
TXN_048476,USR_4006,2025-12-20,08:01:19,MXN_USD,1528.72,success,MX,US,retail
TXN_048477,USR_4485,2025-11-27,12:57:23,USD_COP,23106.31,success,US,CO,enterprise
TXN_048478,USR_3131,2025-12-12,08:43:31,MXN_USD,2643.61,success,MX,US,retail
TXN_048479,USR_4371,2025-10-11,13:53:59,USD_COP,2790.51,success,US,CO,retail
TXN_048480,USR_3945,2025-09-08,16:59:33,MXN_COP,1860.62,success,MX,CO,retail
TXN_048481,USR_1997,2025-11-12,19:50:56,USD_MXN,8440.38,success,US,MX,sme
TXN_048482,USR_2463,2025-07-22,19:56:34,USD_COP,3080.0,success,US,CO,sme
TXN_048483,USR_2801,2025-09-28,11:17:41,COP_USD,2378.35,success,CO,US,retail
TXN_048484,USR_1302,2025-12-30,08:50:06,MXN_USD,12299.87,success,MX,US,enterprise
TXN_048485,USR_4088,2025-07-04,11:34:38,USD_MXN,3772.09,success,US,MX,retail
TXN_048486,USR_2603,2025-09-02,13:40:06,USD_COP,1806.92,success,US,CO,retail
TXN_048487,USR_4376,2025-11-15,16:23:01,USD_COP,4705.67,failed,US,CO,sme
TXN_048488,USR_2627,2025-08-30,10:09:12,COP_USD,2350.66,success,CO,US,retail
TXN_048489,USR_2221,2025-07-22,10:09:50,USD_COP,2440.62,failed,US,CO,retail
TXN_048490,USR_3262,2025-07-25,08:31:28,MXN_USD,4468.57,success,MX,US,sme
TXN_048491,USR_0349,2025-09-24,19:41:47,USD_COP,3961.79,success,US,CO,sme
TXN_048492,USR_1663,2025-12-03,09:39:15,USD_MXN,3492.5,failed,US,MX,retail
TXN_048493,USR_4151,2025-11-26,17:26:13,USD_MXN,2276.04,failed,US,MX,retail
TXN_048494,USR_1297,2025-08-22,15:22:36,USD_COP,895.55,success,US,CO,retail
TXN_048495,USR_2808,2025-10-20,09:18:00,USD_MXN,2666.49,failed,US,MX,retail
TXN_048496,USR_0720,2025-07-26,11:23:56,USD_COP,11179.23,success,US,CO,enterprise
TXN_048497,USR_1042,2025-11-02,15:04:22,USD_COP,5522.14,success,US,CO,sme
TXN_048498,USR_1293,2025-12-06,15:19:14,USD_MXN,1551.79,success,US,MX,retail
TXN_048499,USR_2195,2025-10-21,18:00:03,USD_COP,1572.09,success,US,CO,retail
TXN_048500,USR_2400,2025-11-09,15:45:41,USD_COP,6530.43,success,US,CO,sme
TXN_048501,USR_3060,2025-09-21,08:53:46,USD_MXN,3134.6,success,US,MX,retail
TXN_048502,USR_4703,2025-11-04,16:55:07,MXN_COP,4758.58,success,MX,CO,sme
TXN_048503,USR_3504,2025-08-01,09:43:47,COP_USD,1132.95,success,CO,US,retail
TXN_048504,USR_2912,2025-07-10,08:40:34,USD_COP,2248.53,success,US,CO,retail
TXN_048505,USR_1311,2025-09-05,13:22:35,USD_MXN,2161.32,success,US,MX,retail
TXN_048506,USR_4808,2025-08-13,14:24:20,USD_COP,1361.83,failed,US,CO,retail
TXN_048507,USR_4399,2025-07-09,17:39:33,USD_COP,1515.18,success,US,CO,retail
TXN_048508,USR_1526,2025-12-20,10:32:45,USD_COP,4828.87,success,US,CO,sme
TXN_048509,USR_4665,2025-07-17,08:36:01,USD_COP,1927.61,success,US,CO,retail
TXN_048510,USR_2212,2025-07-20,17:15:33,USD_COP,3624.06,success,US,CO,sme
TXN_048511,USR_3197,2025-10-06,16:53:04,MXN_COP,2901.19,failed,MX,CO,sme
TXN_048512,USR_2816,2025-11-05,19:31:14,COP_USD,2571.16,success,CO,US,retail
TXN_048513,USR_2012,2025-10-23,19:05:51,MXN_USD,4071.23,success,MX,US,sme
TXN_048514,USR_1080,2025-07-25,15:59:42,COP_USD,975.41,success,CO,US,retail
TXN_048515,USR_4168,2025-12-19,14:47:32,USD_COP,2517.67,success,US,CO,retail
TXN_048516,USR_3981,2025-07-16,17:40:43,MXN_COP,15901.63,success,MX,CO,enterprise
TXN_048517,USR_0211,2025-12-10,09:58:36,USD_COP,2306.04,success,US,CO,retail
TXN_048518,USR_4225,2025-10-25,14:03:19,USD_COP,1586.46,success,US,CO,retail
TXN_048519,USR_4465,2025-10-05,12:24:17,USD_MXN,1250.64,failed,US,MX,retail
TXN_048520,USR_2370,2025-08-20,18:43:57,USD_MXN,6537.07,success,US,MX,sme
TXN_048521,USR_2530,2025-09-29,15:26:18,USD_MXN,17420.17,failed,US,MX,enterprise
TXN_048522,USR_1852,2025-08-20,13:38:08,COP_USD,5082.42,success,CO,US,sme
TXN_048523,USR_1417,2025-12-13,19:15:12,COP_USD,2530.53,success,CO,US,retail
TXN_048524,USR_3412,2025-09-24,11:28:59,USD_MXN,5828.98,success,US,MX,sme
TXN_048525,USR_1348,2025-12-23,14:38:44,USD_COP,5720.99,success,US,CO,sme
TXN_048526,USR_4265,2025-12-07,13:50:10,USD_COP,5722.83,success,US,CO,sme
TXN_048527,USR_3637,2025-11-17,15:24:31,MXN_COP,5348.41,success,MX,CO,sme
TXN_048528,USR_4616,2025-07-13,17:25:06,USD_COP,3506.96,success,US,CO,sme
TXN_048529,USR_4883,2025-08-01,17:52:49,USD_MXN,17474.73,failed,US,MX,enterprise
TXN_048530,USR_0541,2025-07-19,12:39:04,USD_MXN,2555.25,success,US,MX,retail
TXN_048531,USR_3769,2025-12-12,11:06:51,USD_COP,4593.33,success,US,CO,sme
TXN_048532,USR_4081,2025-09-19,16:48:01,MXN_COP,1289.1,success,MX,CO,retail
TXN_048533,USR_4866,2025-07-31,13:01:11,USD_COP,1892.1,success,US,CO,retail
TXN_048534,USR_0583,2025-10-12,09:54:59,USD_MXN,3161.34,failed,US,MX,retail
TXN_048535,USR_2120,2025-10-28,09:50:11,USD_COP,2664.59,success,US,CO,sme
TXN_048536,USR_1320,2025-10-28,09:57:20,MXN_COP,586.04,success,MX,CO,retail
TXN_048537,USR_0358,2025-11-06,17:18:21,USD_MXN,3237.82,success,US,MX,retail
TXN_048538,USR_4102,2025-12-04,13:30:54,USD_MXN,4147.64,success,US,MX,retail
TXN_048539,USR_3409,2025-09-26,08:30:35,USD_MXN,2922.4,success,US,MX,retail
TXN_048540,USR_2518,2025-11-07,18:29:32,USD_COP,2025.18,success,US,CO,retail
TXN_048541,USR_3077,2025-11-28,14:24:01,COP_USD,1220.33,success,CO,US,retail
TXN_048542,USR_1188,2025-12-11,12:11:58,MXN_COP,2947.8,success,MX,CO,sme
TXN_048543,USR_1744,2025-09-30,10:39:52,USD_MXN,4085.99,success,US,MX,sme
TXN_048544,USR_0416,2025-11-08,12:13:21,COP_USD,1525.59,success,CO,US,retail
TXN_048545,USR_4435,2025-11-10,08:27:14,MXN_COP,3683.81,success,MX,CO,sme
TXN_048546,USR_2095,2025-10-04,13:36:44,USD_MXN,5322.87,success,US,MX,sme
TXN_048547,USR_2289,2025-08-21,12:42:35,USD_COP,773.94,failed,US,CO,retail
TXN_048548,USR_1282,2025-07-13,12:29:35,USD_COP,775.46,success,US,CO,retail
TXN_048549,USR_4675,2025-08-07,18:02:54,COP_USD,2341.73,success,CO,US,retail
TXN_048550,USR_2263,2025-08-29,10:31:00,USD_MXN,6617.41,failed,US,MX,sme
TXN_048551,USR_4549,2025-07-04,19:28:05,USD_MXN,18165.88,failed,US,MX,enterprise
TXN_048552,USR_2351,2025-08-14,08:11:58,MXN_COP,722.5,success,MX,CO,retail
TXN_048553,USR_0814,2025-12-18,10:20:15,COP_USD,2643.82,success,CO,US,sme
TXN_048554,USR_0560,2025-12-09,14:00:48,COP_USD,16439.68,success,CO,US,enterprise
TXN_048555,USR_2314,2025-07-09,15:28:48,USD_MXN,34932.87,success,US,MX,enterprise
TXN_048556,USR_1106,2025-10-14,12:33:40,USD_MXN,4946.56,success,US,MX,sme
TXN_048557,USR_3869,2025-12-23,08:45:49,USD_COP,1373.36,success,US,CO,retail
TXN_048558,USR_1909,2025-08-04,10:15:07,USD_MXN,16301.56,success,US,MX,enterprise
TXN_048559,USR_4090,2025-10-02,13:34:13,MXN_COP,1541.99,success,MX,CO,retail
TXN_048560,USR_1670,2025-08-20,12:32:49,COP_USD,4862.3,success,CO,US,sme
TXN_048561,USR_1826,2025-10-17,17:27:56,USD_MXN,7057.03,success,US,MX,sme
TXN_048562,USR_2166,2025-09-04,18:46:51,USD_MXN,1857.3,success,US,MX,retail
TXN_048563,USR_4220,2025-12-30,09:46:22,USD_MXN,3762.1,success,US,MX,retail
TXN_048564,USR_1929,2025-08-11,19:37:57,MXN_COP,1418.04,success,MX,CO,retail
TXN_048565,USR_0093,2025-10-16,19:13:50,USD_MXN,34141.02,success,US,MX,enterprise
TXN_048566,USR_2779,2025-09-18,12:52:50,COP_USD,3363.37,success,CO,US,sme
TXN_048567,USR_0602,2025-10-21,15:08:12,USD_COP,2882.41,success,US,CO,retail
TXN_048568,USR_2357,2025-07-17,09:33:25,USD_COP,2753.7,success,US,CO,retail
TXN_048569,USR_0574,2025-08-27,13:00:00,COP_USD,1219.42,failed,CO,US,retail
TXN_048570,USR_1571,2025-11-14,17:40:19,MXN_USD,3172.91,success,MX,US,sme
TXN_048571,USR_3445,2025-10-08,09:38:58,COP_USD,8365.39,failed,CO,US,enterprise
TXN_048572,USR_3034,2025-07-20,09:05:35,MXN_COP,1491.13,success,MX,CO,retail
TXN_048573,USR_0273,2025-08-27,10:48:10,USD_COP,2987.62,failed,US,CO,retail
TXN_048574,USR_0134,2025-11-07,19:14:12,MXN_COP,6992.9,success,MX,CO,enterprise
TXN_048575,USR_4478,2025-08-01,14:45:40,COP_USD,6379.42,success,CO,US,sme
TXN_048576,USR_0166,2025-07-25,15:10:42,MXN_COP,3453.57,success,MX,CO,sme
TXN_048577,USR_4243,2025-12-09,12:41:20,MXN_USD,887.69,success,MX,US,retail
TXN_048578,USR_0106,2025-10-18,16:57:16,USD_MXN,3470.44,failed,US,MX,retail
TXN_048579,USR_3699,2025-12-28,16:29:59,USD_MXN,1653.57,failed,US,MX,retail
TXN_048580,USR_1552,2025-07-21,09:30:08,USD_MXN,27930.0,success,US,MX,enterprise
TXN_048581,USR_1323,2025-08-15,17:38:28,USD_MXN,17454.81,success,US,MX,enterprise
TXN_048582,USR_3392,2025-12-11,18:16:33,USD_MXN,4533.84,success,US,MX,sme
TXN_048583,USR_2859,2025-07-14,14:13:38,MXN_COP,1949.37,success,MX,CO,retail
TXN_048584,USR_2407,2025-12-09,18:48:11,USD_MXN,2881.88,success,US,MX,retail
TXN_048585,USR_3353,2025-12-08,08:40:35,MXN_COP,4043.33,success,MX,CO,sme
TXN_048586,USR_3162,2025-09-02,12:28:04,USD_MXN,1824.0,success,US,MX,retail
TXN_048587,USR_2942,2025-07-04,19:09:23,MXN_USD,963.71,failed,MX,US,retail
TXN_048588,USR_4534,2025-10-16,11:47:36,MXN_COP,977.12,success,MX,CO,retail
TXN_048589,USR_1734,2025-12-28,13:56:33,USD_COP,990.55,success,US,CO,retail
TXN_048590,USR_0700,2025-09-19,12:27:00,USD_COP,769.75,success,US,CO,retail
TXN_048591,USR_4554,2025-08-22,08:39:00,MXN_COP,9011.38,success,MX,CO,enterprise
TXN_048592,USR_3829,2025-07-24,11:53:44,MXN_COP,11684.07,success,MX,CO,enterprise
TXN_048593,USR_3738,2025-07-28,12:04:27,MXN_COP,1165.79,success,MX,CO,retail
TXN_048594,USR_0330,2025-10-13,10:09:21,USD_MXN,4111.34,success,US,MX,retail
TXN_048595,USR_1017,2025-11-06,19:27:57,MXN_COP,1327.12,success,MX,CO,retail
TXN_048596,USR_4904,2025-07-27,13:25:30,MXN_USD,4519.09,success,MX,US,sme
TXN_048597,USR_2842,2025-09-16,15:14:07,MXN_COP,1463.63,success,MX,CO,retail
TXN_048598,USR_2910,2025-11-02,13:35:07,USD_MXN,2528.01,failed,US,MX,retail
TXN_048599,USR_4097,2025-07-14,12:41:52,MXN_COP,11235.86,success,MX,CO,enterprise
TXN_048600,USR_2952,2025-07-22,08:22:27,USD_COP,7499.13,success,US,CO,sme
